"Time","Chameleon Free","Chameleon Inuse","OSG Inuse"
1627937526262,24,76,174
1627937526449,17,77,180
1627937526656,15,77,182
1627937526792,8,78,188
1627937527491,5,75,194
1627937527800,0,77,197
1627937528762,2,65,207
1627937528867,0,66,208
1627937529140,1,68,205
1627937529578,0,135,139
1627937529703,0,141,133
1627937529973,1,141,132
1627937530167,0,142,132
1627937530346,0,143,131
1627937530571,1,143,130
1627937530757,0,144,130
1627937530927,0,145,129
1627937531338,0,147,127
1627937531531,1,147,126
1627937531744,0,148,126
1627937531965,0,149,125
1627937532197,0,150,124
1627937532414,0,151,123
1627937532625,0,152,122
1627937532764,0,153,121
1627937532982,0,156,118
1627937533137,0,156,118
1627937533380,0,157,117
1627937533648,0,159,115
1627937533767,0,159,115
1627937534139,0,161,113
1627937534342,0,163,111
1627937534533,1,163,110
1627937534727,0,164,110
1627937534921,0,165,109
1627937535386,0,166,108
1627937535525,0,167,107
1627937535800,5,163,106
1627937536374,0,164,110
1627937536546,1,157,116
1627937536973,1,158,115
1627937537823,66,82,126
1627937537937,60,83,131
1627937538398,47,79,148
1627937539414,41,72,161
1627937540395,12,69,193
1627937541430,1,66,207
1627937543104,1,67,206
1627937543303,0,68,206
1627937543485,0,69,205
1627937543605,0,69,205
1627937543997,2,66,206
1627937544530,7,62,205
1627937545513,0,59,215
1627937546539,0,58,216
1627937547536,17,32,225
1627937548531,0,32,242
1627937549473,1,26,247
1627937550451,1,26,247
1627937550633,0,27,247
1627937550839,0,28,246
1627937550956,0,28,246
1627937551591,1,25,248
1627937552595,0,25,249
1627937553518,1,25,248
1627937554068,0,27,247
1627937554498,0,64,210
1627937554630,0,65,209
1627937555211,0,67,207
1627937555473,1,67,206
1627937555673,0,68,206
1627937555826,0,69,205
1627937556530,0,70,204
1627937557664,0,68,206
1627937558533,31,29,214
1627937558716,28,29,217
1627937559085,23,27,224
1627937559594,9,27,238
1627937559796,8,28,238
1627937560626,0,29,245
1627937561336,0,27,247
1627937561574,1,27,246
1627937561856,0,28,246
1627937562691,0,29,245
1627937563664,0,26,248
1627937564683,1,24,249
1627937565652,5,21,248
1627937566661,0,21,253
1627937567698,2,20,252
1627937568671,2,18,254
1627937569766,0,18,256
1627937570746,0,17,257
1627937571720,1,17,256
1627937572032,1,16,257
1627937572699,0,16,258
1627937572887,0,17,257
1627937573724,0,17,257
1627937575127,1,18,255
1627937575788,0,17,257
1627937576751,0,17,257
1627937577759,0,17,257
1627937578724,0,14,260
1627937579751,0,14,260
1627937580446,0,14,260
1627937580755,0,70,204
1627937580932,0,71,203
1627937581738,1,71,202
1627937582768,0,72,202
1627937582954,0,72,202
1627937583821,0,71,203
1627937584652,0,72,202
1627937584855,0,73,201
1627937584985,0,73,201
1627937585452,0,72,202
1627937585752,0,72,202
1627937585890,0,73,201
1627937586784,2,72,200
1627937586962,0,73,201
1627937587705,0,72,202
1627937587875,0,76,198
1627937588074,0,77,197
1627937588833,0,76,198
1627937589799,0,76,198
1627937590745,0,76,198
1627937590959,1,76,197
1627937591137,0,77,197
1627937591855,0,76,198
1627937592822,0,76,198
1627937592998,0,77,197
1627937593683,1,77,196
1627937593903,1,77,196
1627937594076,0,77,197
1627937594491,0,78,196
1627937594797,0,78,196
1627937594995,0,79,195
1627937595134,0,80,194
1627937595640,0,81,193
1627937595886,0,82,192
1627937596068,0,82,192
1627937596328,0,83,191
1627937596565,0,84,190
1627937596766,0,85,189
1627937596907,0,86,188
1627937597268,3,84,187
1627937597687,0,85,189
1627937597899,0,86,188
1627937598109,0,87,187
1627937598219,0,87,187
1627937598831,0,87,187
1627937599061,0,88,186
1627937599265,0,89,185
1627937599470,1,89,184
1627937599655,0,90,184
1627937600016,1,87,186
1627937600918,0,86,188
1627937601127,0,87,187
1627937601529,0,88,186
1627937601749,0,89,185
1627937602013,1,89,184
1627937602287,0,90,184
1627937602463,0,91,183
1627937602640,0,92,182
1627937602789,0,93,181
1627937602900,0,94,180
1627937603237,0,96,178
1627937603411,0,97,177
1627937603573,0,98,176
1627937603775,0,99,175
1627937604004,0,100,174
1627937604242,0,101,173
1627937604501,0,102,172
1627937604730,0,103,171
1627937604984,0,104,170
1627937605209,0,105,169
1627937605409,1,105,168
1627937605601,1,105,168
1627937606842,0,103,171
1627937607126,7,98,169
1627937607387,5,94,175
1627937607626,3,96,175
1627937607723,0,97,177
1627937608109,0,98,176
1627937608352,0,99,175
1627937608554,1,99,174
1627937608689,0,100,174
1627937608866,2,99,173
1627937608969,0,99,175
1627937609377,1,100,173
1627937609530,0,101,173
1627937609723,0,101,173
1627937610103,2,99,173
1627937610480,4,97,173
1627937610937,9,89,176
1627937611255,14,81,179
1627937611423,9,82,183
1627937611570,3,85,186
1627937611735,0,85,189
1627937611939,0,89,185
1627937612159,0,93,181
1627937612336,0,97,177
1627937612557,0,101,173
1627937612841,0,105,169
1627937613066,0,109,165
1627937613306,0,113,161
1627937613509,0,117,157
1627937613724,0,121,153
1627937613919,0,122,152
1627937614141,0,126,148
1627937614329,0,130,144
1627937614533,0,134,140
1627937614720,0,137,137
1627937614884,0,141,133
1627937615124,0,145,129
1627937615346,0,149,125
1627937615522,0,153,121
1627937615722,0,157,117
1627937615889,0,161,113
1627937616115,0,164,110
1627937616382,0,166,108
1627937616602,0,170,104
1627937616785,0,174,100
1627937617021,0,178,96
1627937617182,0,182,92
1627937617423,1,185,88
1627937617726,0,188,86
1627937617957,0,192,82
1627937618135,0,196,78
1627937618334,0,200,74
1627937618450,0,201,73
1627937618759,5,196,73
1627937619236,0,196,78
1627937619439,0,197,77
1627937619693,0,198,76
1627937619891,0,198,76
1627937620234,2,195,77
1627937620601,0,197,77
1627937620969,0,195,79
1627937621148,0,197,77
1627937621373,0,198,76
1627937621485,0,199,75
1627937621600,0,202,72
1627937621843,0,203,71
1627937622041,0,206,68
1627937622305,0,210,64
1627937622520,0,211,63
1627937622727,0,215,59
1627937622947,0,219,55
1627937623128,0,219,55
1627937623277,0,220,54
1627937623642,42,174,58
1627937623795,40,176,58
1627937624035,57,159,58
1627937624164,54,156,64
1627937624545,84,116,74
1627937624965,81,116,77
1627937625409,62,117,95
1627937625541,61,118,95
1627937625734,53,119,102
1627937625868,49,119,106
1627937626123,48,116,110
1627937626468,43,116,115
1627937626820,31,111,132
1627937627431,50,91,133
1627937628444,52,75,147
1627937629463,24,75,175
1627937630432,12,75,187
1627937630604,6,78,190
1627937630901,0,78,196
1627937631251,0,79,195
1627937631477,0,80,194
1627937631676,0,80,194
1627937631847,0,81,193
1627937632012,1,81,192
1627937632177,0,82,192
1627937632622,0,79,195
1627937633484,0,78,196
1627937634584,0,78,196
1627937635453,1,76,197
1627937636575,0,76,198
1627937637481,48,18,208
1627937638799,0,18,256
1627937639130,2,17,255
1627937639380,0,19,255
1627937639637,1,22,251
1627937639876,0,23,251
1627937640117,1,23,250
1627937640324,0,24,250
1627937640519,0,25,249
1627937640718,0,26,248
1627937640867,0,26,248
1627937641148,5,23,246
1627937641598,0,23,251
1627937642636,0,23,251
1627937642823,0,26,248
1627937643034,0,34,240
1627937643252,0,38,236
1627937643417,0,41,233
1627937643617,0,45,229
1627937643835,0,49,225
1627937643988,0,53,221
1627937644239,0,57,217
1627937644442,0,58,216
1627937644735,0,62,212
1627937644975,0,63,211
1627937645193,0,64,210
1627937645392,0,65,209
1627937645514,0,66,208
1627937645976,0,68,206
1627937646173,0,69,205
1627937646417,0,70,204
1627937646520,0,65,209
1627937646697,0,68,206
1627937646891,0,104,170
1627937647118,0,105,169
1627937647239,0,105,169
1627937647557,0,105,169
1627937647868,3,99,172
1627937648137,0,117,157
1627937648366,0,118,156
1627937648559,0,118,156
1627937648895,1,118,155
1627937649037,0,119,155
1627937649512,2,117,155
1627937649756,1,119,154
1627937650035,0,122,152
1627937650277,0,123,151
1627937650495,0,128,146
1627937650726,0,128,146
1627937651132,2,128,144
1627937651350,14,115,145
1627937651521,9,116,149
1627937651764,23,92,159
1627937651909,19,96,159
1627937652114,12,97,165
1627937652264,12,97,165
1627937652379,8,98,168
1627937652549,4,101,169
1627937652746,0,102,172
1627937653019,2,103,169
1627937653237,1,103,170
1627937653432,1,103,170
1627937653689,0,106,168
1627937653928,0,107,167
1627937654170,0,110,164
1627937654317,0,114,160
1627937654497,1,114,159
1627937654707,0,112,162
1627937654968,3,112,159
1627937655697,1,113,160
1627937655855,0,114,160
1627937656073,1,114,159
1627937656310,0,115,159
1627937656783,2,112,160
1627937657824,0,107,167
1627937658862,1,105,168
1627937659183,0,107,167
1627937659368,0,110,164
1627937659592,0,114,160
1627937659779,4,114,156
1627937659929,0,119,155
1627937660148,0,124,150
1627937660394,0,125,149
1627937660614,0,130,144
1627937660852,4,131,139
1627937661184,0,132,142
1627937661469,2,135,137
1627937661612,0,136,138
1627937661806,0,138,136
1627937661994,0,137,137
1627937662196,5,137,132
1627937662378,0,138,136
1627937662591,0,143,131
1627937662785,1,147,126
1627937662959,0,152,122
1627937663279,0,155,119
1627937663563,9,149,116
1627937663836,4,146,124
1627937664043,4,146,124
1627937664222,0,149,125
1627937664420,0,157,117
1627937664688,1,167,106
1627937664867,0,168,106
1627937664991,0,168,106
1627937665301,1,169,104
1627937665525,0,170,104
1627937665805,0,171,103
1627937666005,0,171,103
1627937666357,6,168,100
1627937666719,2,167,105
1627937667011,0,169,105
1627937667166,0,172,102
1627937667358,0,177,97
1627937667518,0,183,91
1627937667696,0,183,91
1627937667804,0,184,90
1627937667971,0,187,87
1627937668189,0,189,85
1627937668469,0,190,84
1627937668748,5,196,73
1627937668992,8,191,75
1627937670368,0,196,78
1627937670610,24,166,84
1627937670726,25,165,84
1627937670957,33,147,94
1627937671205,24,150,100
1627937671452,19,155,100
1627937671652,15,156,103
1627937671819,17,152,105
1627937672183,19,145,110
1627937672497,41,123,110
1627937672879,29,124,121
1627937673015,21,124,129
1627937673205,13,125,136
1627937673396,5,126,143
1627937673572,5,126,143
1627937673957,2,123,149
1627937674423,1,124,149
1627937674710,0,126,148
1627937675084,8,151,115
1627937675362,6,147,121
1627937675563,0,175,99
1627937676009,0,164,110
1627937676224,0,165,109
1627937676407,0,166,108
1627937676719,0,168,106
1627937676985,0,168,106
1627937677246,0,169,105
1627937677465,12,158,104
1627937677583,12,158,104
1627937678028,0,158,116
1627937679062,35,120,119
1627937679792,27,121,126
1627937679971,22,123,129
1627937680129,20,124,130
1627937680330,16,124,134
1627937680581,7,125,142
1627937680739,0,126,148
1627937680881,0,126,148
1627937681260,8,120,146
1627937681446,6,121,147
1627937682123,0,121,153
1627937683208,3,115,156
1627937684161,25,84,165
1627937685151,15,81,178
1627937685252,9,82,183
1627937686222,0,81,193
1627937686819,0,83,191
1627937687178,0,83,191
1627937687366,0,113,161
1627937687529,0,114,160
1627937687993,0,116,158
1627937688232,0,117,157
1627937688444,0,117,157
1627937688657,0,118,156
1627937688871,0,118,156
1627937689039,0,119,155
1627937689347,4,115,155
1627937690213,0,115,159
1627937690803,0,115,159
1627937691031,0,116,158
1627937691225,2,115,157
1627937691419,2,115,157
1627937692238,1,113,160
1627937693285,0,113,161
1627937694262,1,113,160
1627937695156,0,114,160
1627937695444,0,115,159
1627937695643,0,118,156
1627937695819,0,119,155
1627937696285,1,120,153
1627937696457,0,121,153
1627937696613,1,121,152
1627937696801,0,122,152
1627937697271,1,119,154
1627937698277,1,118,155
1627937699416,0,118,156
1627937700385,1,118,155
1627937701982,0,117,157
1627937702181,0,117,157
1627937702476,0,121,153
1627937702885,39,83,152
1627937703472,48,65,161
1627937703667,45,68,161
1627937703873,45,68,161
1627937704147,58,49,167
1627937704313,54,50,170
1627937704565,51,50,173
1627937704697,50,51,173
1627937704892,45,52,177
1627937705058,43,52,179
1627937705666,40,50,184
1627937706931,15,46,213
1627937707858,2,46,226
1627937708906,3,43,228
1627937709981,2,39,233
1627937710415,2,39,233
1627937712020,1,40,233
1627937712909,0,39,235
1627937714978,2,38,233
1627937716024,0,38,235
1627937716978,1,35,237
1627937718015,0,35,238
1627937718276,1,36,236
1627937718566,2,36,235
1627937719479,26,5,242
1627937719957,15,5,253
1627937720329,14,6,253
1627937720554,10,6,257
1627937720826,7,7,259
1627937721001,5,8,260
1627937721194,5,8,260
1627937721325,4,9,260
1627937721767,1,7,265
1627937722072,0,7,266
1627937722542,0,35,238
1627937722730,0,75,198
1627937722934,0,76,197
1627937723577,0,77,196
1627937724631,1,77,195
1627937725627,1,77,195
1627937726532,0,78,195
1627937727645,0,77,196
1627937728484,0,78,195
1627937728697,0,79,194
1627937728868,35,39,199
1627937729631,24,37,212
1627937730588,49,7,217
1627937730781,4,48,221
1627937731600,0,48,225
1627937731724,0,49,224
1627937731963,0,51,222
1627937732151,0,57,216
1627937732574,0,72,201
1627937734023,0,73,200
1627937734217,0,75,198
1627937734422,1,120,152
1627937734712,0,121,152
1627937734920,0,136,137
1627937735092,0,137,136
1627937735236,0,138,135
1627937735604,3,136,134
1627937735930,0,137,136
1627937736572,53,80,140
1627937736746,47,81,145
1627937736966,46,82,145
1627937737177,40,83,150
1627937737318,37,83,153
