"Time","Chameleon Free","Chameleon Inuse","OSG Inuse"
1627842426197,0,37,236
1627842426283,0,37,236
1627842427126,0,36,237
1627842427374,0,37,236
1627842428211,0,34,239
1627842429261,9,34,230
1627842429623,3,35,235
1627842430004,2,34,237
1627842430795,32,3,238
1627842431206,22,3,248
1627842431524,19,4,250
1627842431705,16,5,252
1627842431956,11,5,257
1627842432130,10,6,257
1627842432291,2,7,264
1627842432416,0,7,266
1627842432802,0,4,269
1627842433282,0,9,264
1627842433688,0,33,240
1627842433893,0,73,200
1627842434145,0,74,199
1627842434840,15,75,183
1627842435839,11,75,187
1627842436850,0,75,198
1627842437757,0,75,198
1627842437967,0,76,197
1627842438093,0,76,197
1627842438702,0,74,199
1627842438847,0,75,198
1627842438940,0,75,198
1627842439538,0,74,199
1627842439710,0,75,198
1627842439862,0,76,197
1627842440079,0,77,196
1627842440262,30,37,206
1627842440426,30,37,206
1627842440701,31,36,206
1627842440866,24,35,214
1627842441056,24,35,214
1627842441777,46,5,222
1627842442030,1,46,226
1627842442954,0,47,226
1627842443226,0,60,213
1627842443775,0,70,203
1627842443984,0,71,202
1627842444150,0,84,189
1627842444437,0,118,155
1627842444609,0,119,154
1627842444784,0,134,139
1627842444948,0,135,138
1627842445098,0,136,137
1627842445910,13,134,126
1627842446984,5,134,134
1627842448130,45,81,147
1627842449033,36,78,159
1627842449552,15,78,180
1627842449844,12,78,183
1627842450272,0,79,194
1627842450959,0,79,194
1627842451116,0,79,194
1627842451320,0,79,194
1627842451536,0,77,196
1627842451603,0,77,196
1627842451811,24,53,196
1627842451968,20,53,200
1627842452165,20,53,200
1627842452297,16,53,204
1627842452491,65,4,204
1627842452941,46,4,223
1627842453126,43,5,225
1627842454026,30,5,238
1627842454960,15,6,252
1627842456049,0,7,266
1627842456330,0,7,266
1627842457015,3,4,266
1627842458062,0,4,269
1627842458251,0,9,264
1627842459141,0,7,266
1627842459809,1,8,264
1627842460100,0,8,265
1627842460277,0,9,264
1627842461118,0,8,265
1627842461971,1,6,266
1627842462168,0,7,266
1627842462849,0,7,266
1627842462991,0,27,246
1627842463177,0,28,245
1627842464340,0,31,242
1627842465063,3,28,242
1627842466145,0,28,245
1627842466747,0,29,244
1627842466965,0,30,243
1627842467255,0,31,242
1627842467525,0,32,241
1627842467724,0,33,240
1627842467917,0,33,240
1627842468179,3,30,240
1627842468445,0,30,243
1627842468622,0,31,242
1627842469069,1,36,236
1627842469569,0,153,120
1627842470006,0,152,121
1627842470218,0,157,116
1627842470382,0,157,116
1627842470537,0,158,115
1627842470690,0,158,115
1627842471034,0,161,113
1627842471221,0,162,112
1627842471412,0,162,112
1627842471588,0,163,111
1627842472303,0,166,122
1627842472572,1,166,121
1627842472746,0,167,121
1627842473128,1,164,123
1627842473352,0,165,123
1627842473577,0,165,123
1627842473762,0,166,122
1627842474013,0,164,124
